genes	Symbol	Entrezid	Genename	logFC.a8_DJvsC.CONC	logFC.a9_JvsC.CONC	logFC.a10_DvsC.CONC	logCPM	F	PValue	FDR
ENSMUSG00000024181	Mrpl28	68611	mitochondrial ribosomal protein L28	-0.162956363784063	-0.099626131538303	-0.208053766498564	5.06628685375596	0.978475128843438	0.414007919467632	0.594324665610992
ENSMUSG00000026234	Ncl	17975	nucleolin	0.0745915268067858	-0.0112670702615673	0.0828511346834345	8.71741680407457	0.976059483066844	0.414193402286364	0.594530770498266
ENSMUSG00000022621	Rabl2	68708	RAB, member RAS oncogene family-like 2	0.0477455919110168	0.00961296576080791	-0.092946530321549	4.67650892920988	0.975495776141649	0.414450423399557	0.594822397813809
ENSMUSG00000002015	Bcap31	27061	B cell receptor associated protein 31	-0.105706370129366	-0.0437923055359272	0.00851915442845269	5.60628568870563	0.975343328135477	0.414519956430516	0.594822397813809
ENSMUSG00000045374	Wdr81	192652	WD repeat domain 81	0.012522751857705	0.112252764596198	0.0358844801680418	4.72799780539556	0.975338054838885	0.41452236182062	0.594822397813809
ENSMUSG00000002588	Pon1	18979	paraoxonase 1	-0.912596641002226	0.0287922299567938	-0.538451241069357	-1.20162553988578	0.974848385554129	0.414745776955683	0.595082794770236
ENSMUSG00000060475	Wtap	60532	Wilms tumour 1-associating protein	-0.0173093118602643	-0.0170683871711108	-0.0671707403331225	6.2091367139882	0.974651970397859	0.414835423220675	0.595151225101992
ENSMUSG00000004100	Ppan	235036	peter pan homolog	0.102107570969534	-0.0944333863803448	0.00271430335296514	3.93881632843046	0.974355499052184	0.41497076935732	0.595285199120532
ENSMUSG00000022106	Rcbtb2	105670	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2	0.0377736072046262	-0.0299801894188172	0.0877527269646119	4.08034050872839	0.974168648146865	0.415056091590537	0.595345759828614
ENSMUSG00000033557	Fam20b	215015	family with sequence similarity 20, member B	-0.0544041375936001	-0.0398431126523633	0.0234919950105843	6.45480397941056	0.974079247924558	0.415096920235783	0.595345759828614
ENSMUSG00000022450	Ndufa6	67130	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6 (B14)	-0.211650890128121	-0.182236544509308	-0.109514629147558	5.10730509931622	0.976239469651925	0.415148536003867	0.595347551097474
ENSMUSG00000041343	Ankrd42	73845	ankyrin repeat domain 42	-0.106383489266704	0.105405122406519	-0.117927681743175	3.8835718326968	0.975129913723249	0.415182103694298	0.595347551097474
ENSMUSG00000036835	Psenen	66340	presenilin enhancer gamma secretase subunit	-0.205507455533969	-0.112268205916263	-0.0985960477494426	4.53659161561868	0.974300842219228	0.415265606169881	0.595407104217296
ENSMUSG00000034601	2700049A03Rik	76967	RIKEN cDNA 2700049A03 gene	0.160539558947726	0.0949481007249109	0.0881040219131375	4.89543243262935	0.973327205728409	0.415440517250205	0.595541966473051
ENSMUSG00000028576	Ift74	67694	intraflagellar transport 74	0.00948394559222258	-0.0926751757809696	-0.0186965565254557	4.94976617492211	0.973320400698694	0.415443627535409	0.595541966473051
ENSMUSG00000052387	Trpm3	226025	transient receptor potential cation channel, subfamily M, member 3	-0.0046015244072498	0.064294232553694	-0.0724811157063582	6.99077767015952	0.973247354899731	0.415583911914676	0.595675951977318
ENSMUSG00000020219	Timm13	30055	translocase of inner mitochondrial membrane 13	-0.225545747902174	-0.114908341523815	-0.161774836184211	4.95336105723062	0.974980459728159	0.415621075191844	0.595675951977318
ENSMUSG00000004268	Emg1	14791	EMG1 N1-specific pseudouridine methyltransferase	-0.100923677936243	-0.121383848127562	-0.145412230898716	5.2273746908661	0.972566275276447	0.415839008870016	0.595928091709269
ENSMUSG00000029916	Agk	69923	acylglycerol kinase	0.0492518626728217	-0.00975887968195332	-0.0837771966103918	4.02178857406969	0.972159372149576	0.415974590138205	0.595970878430466
ENSMUSG00000048482	Bdnf	12064	brain derived neurotrophic factor	0.0350825471398252	-0.116017478971326	-0.219729307257689	3.42574296321482	0.973135322671991	0.416008033545834	0.595970878430466
ENSMUSG00000034282	Evpl	14027	envoplakin	-0.25953261923572	0.0698984433561082	0.0764341568773111	1.73033813699847	0.971984610136284	0.416054565256593	0.595970878430466
ENSMUSG00000030330	Ing4	28019	inhibitor of growth family, member 4	-0.022465500253848	-0.0668332411784272	-0.100888174258807	6.05158694063224	0.97183744061577	0.416121924134322	0.595970878430466
ENSMUSG00000025823	Pdia4	12304	protein disulfide isomerase associated 4	-0.105646894664899	-0.0882666828713212	-0.0400280667964433	5.9773692893764	0.971677039918109	0.416195350029272	0.595970878430466
ENSMUSG00000020492	Ska2	66140	spindle and kinetochore associated complex subunit 2	0.026282984473946	0.0353656322542243	0.114947926347113	5.07625726084895	0.971602321014842	0.416229557735645	0.595970878430466
ENSMUSG00000062248	Cks2	66197	CDC28 protein kinase regulatory subunit 2	-0.282657852351496	-0.386386551713981	-0.21687565636608	0.474522233832123	0.971601907535317	0.416229747041307	0.595970878430466
ENSMUSG00000039533	Mmd2	75104	monocyte to macrophage differentiation-associated 2	0.00988110654024517	-0.0632530636252919	0.0508721454072046	5.81153084068443	0.971554123339045	0.416251624870435	0.595970878430466
ENSMUSG00000025034	Trim8	93679	tripartite motif-containing 8	-0.00901544939321458	-0.0153091448408632	-0.0944602562997522	5.47209269384535	0.971494525998063	0.416278912755267	0.595970878430466
ENSMUSG00000048965	Mrgpre	244238	MAS-related GPR, member E	-0.042568342528765	-0.0858475284380325	0.112786940642673	2.67872696860018	0.971464763140546	0.416292540901842	0.595970878430466
ENSMUSG00000031486	Adgra2	78560	adhesion G protein-coupled receptor A2	0.0920129467877415	-0.028751033059192	0.0981796488943255	5.09861708255872	0.97136105892866	0.416340029266432	0.595970878430466
ENSMUSG00000033365	Ipo13	230673	importin 13	-0.00493889409694669	0.0166720794792019	0.0711252919046133	6.37132134156634	0.971289064591202	0.416372999867781	0.595970878430466
ENSMUSG00000059278	Naa38	78304	N(alpha)-acetyltransferase 38, NatC auxiliary subunit	-0.233044540261297	-0.199673474653749	-0.171920029059946	3.95883262200525	0.972240762791147	0.416575292715034	0.596200272644822
ENSMUSG00000021023	1110008L16Rik	66132	RIKEN cDNA 1110008L16 gene	-0.137590884633676	0.107970591160971	-0.0332849197032752	1.57238241939594	0.970606688088976	0.416685618237629	0.596298010725209
ENSMUSG00000024581	Napg	108123	N-ethylmaleimide sensitive fusion protein attachment protein gamma	0.082245429533557	0.0435809531178546	0.042211191975294	6.92379105581858	0.970488850922866	0.41673962453743	0.596315141586442
ENSMUSG00000018858	Mrpl58	68572	mitochondrial ribosomal protein L58	-0.185037223521405	-0.11036240215585	-0.033022443931613	4.8170847405464	0.970550513850133	0.417066424019224	0.596722570966889
ENSMUSG00000039086	Ss18l1	269397	SS18, nBAF chromatin remodeling complex subunit like 1	0.0994520308079938	0.049376299266648	0.0114465489192166	5.29682252044352	0.969234742897802	0.417314788166888	0.597017707234316
ENSMUSG00000046196	Ttc39d	67737	tetratricopeptide repeat domain 39D	0.555661193006847	0.295401310852505	0.194606279694225	-0.368609331830129	0.968974869126969	0.417434061564908	0.597128123158192
ENSMUSG00000022124	Fbxl3	50789	F-box and leucine-rich repeat protein 3	-0.0446864123332688	-0.0503349422396645	0.0164556598074811	7.01583900150838	0.968465670765586	0.417667855391524	0.597340182906336
ENSMUSG00000028894	Inpp5b	16330	inositol polyphosphate-5-phosphatase B	-0.00468232191285117	0.0577587892252075	0.0345131625462746	5.57530282371671	0.968360094313536	0.417716344577843	0.597340182906336
ENSMUSG00000012483	Rpa3	68240	replication protein A3	-0.142596376100455	-0.187823802547479	-0.0671860019817566	3.08122738739795	0.968294329940254	0.417746551414516	0.597340182906336
ENSMUSG00000024958	Gpr137	107173	G protein-coupled receptor 137	-0.108373423630572	-0.102048709574304	-0.0334025070596172	4.80414535555949	0.968285217762571	0.417750736966993	0.597340182906336
ENSMUSG00000053470	Kdm3a	104263	lysine (K)-specific demethylase 3A	-0.0501597500072471	0.027936194337907	0.0285924747189014	6.38965058008961	0.967845901434763	0.417952575497299	0.597568558355642
ENSMUSG00000004535	Tax1bp1	52440	Tax1 (human T cell leukemia virus type I) binding protein 1	-0.0963355924532386	-0.0921599324450938	-0.0294928032296069	8.58533984816399	0.9677467788843	0.41799812824668	0.597573460375633
ENSMUSG00000000916	Nsun5	100609	NOL1/NOP2/Sun domain family, member 5	-0.058230247637214	-0.0169564337902106	-0.12504292399636	3.89693714016628	0.967595339754093	0.418067732203447	0.597612741741042
ENSMUSG00000049625	Tifab	212937	TRAF-interacting protein with forkhead-associated domain, family member B	-0.164998127654516	-0.335079566764563	-0.353163620121291	0.19749252372958	0.967413423289612	0.418151357806571	0.597627618953355
ENSMUSG00000009470	Tnpo1	238799	transportin 1	-0.0662569628605142	-0.121058425112909	-0.173556167478464	9.52198594247701	0.968636597470056	0.418175603134937	0.597627618953355
ENSMUSG00000085282	Gm15663	327812	predicted gene 15663	0.0329313781108802	0.210949840681122	0.0740413581378469	2.28023710234832	0.967297784860267	0.418204523709992	0.597627618953355
ENSMUSG00000026765	Lypd6b	71897	LY6/PLAUR domain containing 6B	0.232877829170158	0.353134858262214	0.251134573727251	1.45050259352707	0.967107760242358	0.418291902569731	0.597676733726598
ENSMUSG00000032584	Mst1r	19882	macrophage stimulating 1 receptor (c-met-related tyrosine kinase)	-0.309538287455367	-0.0437720842529915	-0.251813198604826	0.768716146537141	0.967039801691815	0.41832315586997	0.597676733726598
ENSMUSG00000029330	Cds1	74596	CDP-diacylglycerol synthase 1	0.0430985699522919	-0.000428466777311323	0.0850843572690747	8.71504118052563	0.966703645799535	0.418477780644606	0.597837441714439
ENSMUSG00000030672	Mylpf	17907	myosin light chain, phosphorylatable, fast skeletal muscle	-0.368121731573372	-0.0494883714544698	-0.161579465142408	0.422623590581463	0.966598159611123	0.418526312685544	0.597846568498351
ENSMUSG00000020439	Smtn	29856	smoothelin	0.195337756409394	0.0873627156963081	0.143797423914613	2.53089154477579	0.966456617222767	0.418591441382205	0.597879398655654
ENSMUSG00000007850	Hnrnph1	59013	heterogeneous nuclear ribonucleoprotein H1	0.120447298288597	0.0235752829836956	-0.0200385163814862	8.95031652741925	0.966293393792389	0.418669171272834	0.597930218833829
ENSMUSG00000016087	Fli1	14247	Friend leukemia integration 1	0.237968956972843	0.100137174833826	-0.110477096421214	0.895274579259719	0.966150020631588	0.418732548581682	0.597960532935347
ENSMUSG00000029538	Srsf9	108014	serine/arginine-rich splicing factor 9	0.0678025304630478	0.0274035714004104	-0.0618880889563924	4.62721630583655	0.966003238717644	0.418800118203965	0.597996827060035
ENSMUSG00000098112	Bin2	668218	bridging integrator 2	-0.0726383346948911	-0.199205719646807	-0.546667538106352	-0.00536722930859995	0.965583236881871	0.41899351599236	0.598212763472989
ENSMUSG00000025580	Eif4a3	192170	eukaryotic translation initiation factor 4A3	-0.0937628683091097	-0.0500641718063512	0.0188101567678091	6.11765853474108	0.965422185195311	0.419067696533821	0.598258462617368
ENSMUSG00000040728	Esrp1	207920	epithelial splicing regulatory protein 1	0.246048221383557	0.17780238543205	0.260957528650851	0.759553209901982	0.97502614885716	0.419167997981722	0.598281275927869
ENSMUSG00000002504	Slc9a3r2	65962	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2	0.018868844037193	0.120792595139728	-0.00418570763037137	4.14855290832799	0.965204405201586	0.419168024915204	0.598281275927869
ENSMUSG00000091577	Gm6211	621312	predicted gene 6211	0.175399698110914	0.120109158717681	-0.305450351957116	0.221046512065537	0.964880666575437	0.419317206860179	0.598433993613531
ENSMUSG00000031389	Arhgap4	171207	Rho GTPase activating protein 4	-0.407876932761004	-0.0411479359478631	-0.242215992168636	1.17136692709137	0.964576889456112	0.419457233645081	0.598556639316127
ENSMUSG00000031883	Car7	12354	carbonic anhydrase 7	0.00829793037568851	-0.140168078897346	0.114955519887793	1.81606445978838	0.96447086450433	0.419506115968946	0.598556639316127
ENSMUSG00000005102	Eif2ak4	27103	eukaryotic translation initiation factor 2 alpha kinase 4	0.0135380075998682	0.0539686802741328	-0.0611558034105282	4.90836677833466	0.964406338563501	0.419535867861981	0.598556639316127
ENSMUSG00000010047	Hyal2	15587	hyaluronoglucosaminidase 2	-0.210245157440635	-0.0494981728216371	-0.0550467656754431	2.76728977311776	0.964328159608499	0.419571917479174	0.598556639316127
ENSMUSG00000030629	Zfand6	65098	zinc finger, AN1-type domain 6	0.0229395744050967	0.0294873089543212	0.0896466201102959	5.93812392369925	0.963515079622641	0.419947006865978	0.599031497174537
ENSMUSG00000093930	Hmgcs1	208715	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	0.084322947418359	0.0039346176812217	-0.0238619029801341	7.14676125094337	0.963090828861208	0.420142841193301	0.599250587690345
ENSMUSG00000031189	Aff2	14266	AF4/FMR2 family, member 2	0.243007005855253	0.15377738765661	0.176257394246047	2.97355865121901	0.962947871987228	0.420208848580895	0.599284480342674
ENSMUSG00000042680	Garem1	381126	GRB2 associated regulator of MAPK1 subtype 1	0.0807420950446227	0.117616962552114	0.0514697944151428	5.2130909865997	0.962668516350125	0.420337862110061	0.599408213901622
ENSMUSG00000033793	Atp6v1h	108664	ATPase, H+ transporting, lysosomal V1 subunit H	-0.0374162924916947	-0.0453964971628541	0.0348408816262481	6.27850873027893	0.962398736830528	0.420462486835929	0.599525664715498
ENSMUSG00000015759	Cnih1	12793	cornichon family AMPA receptor auxiliary protein 1	-0.13441134927506	-0.0725200777363196	-0.00638638106301546	6.28406004906501	0.962655326715659	0.420650300449496	0.599733182128296
ENSMUSG00000024792	Zfpl1	81909	zinc finger like protein 1	-0.0701647218080505	-0.0422939218263753	-0.128947398523213	4.13979531678923	0.96163267344549	0.420816550539562	0.599909917189652
ENSMUSG00000038301	Snx10	71982	sorting nexin 10	-0.0652913718881052	-0.0689022327365338	0.00358622020967036	6.76757645459303	0.961263292804109	0.420987368497157	0.600093127964296
ENSMUSG00000032087	Dscaml1	114873	DS cell adhesion molecule like 1	0.103957613705042	0.0581728871388015	0.125482587068219	7.5436452694168	0.961238455632242	0.421064754929912	0.60014313407372
ENSMUSG00000079508	Apoo	68316	apolipoprotein O	0.031369803903635	-0.123057838715462	-0.0649869690885856	4.41535193607527	0.960575014024991	0.421305824758358	0.600426404462736
ENSMUSG00000064210	Ano6	105722	anoctamin 6	-0.114071591710461	-0.0679066142050192	-0.125681078216043	3.94828720049561	0.960470992493153	0.421353972722476	0.600434701862486
ENSMUSG00000021047	Nova1	664883	neuro-oncological ventral antigen 1	0.0928275763639963	0.039988874437984	-0.0444517193263016	5.10643337747874	0.960255394582281	0.421453781218259	0.600516607107496
ENSMUSG00000047227	Gm527	217648	predicted gene 527	-0.10365139942706	0.0912332064122899	-0.0638314951869691	2.45294325599416	0.960006528303019	0.421569017232743	0.600620475892707
ENSMUSG00000040721	Zfhx2	239102	zinc finger homeobox 2	0.0744032381148797	0.07659979319768	-0.124595727060633	5.48955068503435	0.962484597822964	0.421734478346357	0.600795873651478
ENSMUSG00000014243	Zswim7	69747	zinc finger SWIM-type containing 7	-0.221260316599214	-0.261396005350344	-0.177372277955933	2.37680580552084	0.959429080846437	0.421836509437783	0.600861731982325
ENSMUSG00000049321	Zfp2	22678	zinc finger protein 2	0.0549949414020988	0.0738683028805023	0.104517385285457	4.76478917575309	0.959366689577692	0.42186542017087	0.600861731982325
ENSMUSG00000021420	Fars2	69955	phenylalanine-tRNA synthetase 2 (mitochondrial)	-0.147595254580714	0.0114827070844911	-0.0788305180739522	3.562796167601	0.959078838333631	0.421998827036826	0.600991402504207
ENSMUSG00000074340	Ovgp1	12659	oviductal glycoprotein 1	0.236751934756559	0.127228069897096	0.124139241527639	3.58492918830582	0.959030047628758	0.422059378126972	0.601013308656031
ENSMUSG00000017724	Etv4	18612	ets variant 4	-0.303637431256108	-0.0297083129624092	-0.23815799534735	2.04271330875958	0.958923235750653	0.42210728194423	0.601013308656031
ENSMUSG00000024091	Vapa	30960	vesicle-associated membrane protein, associated protein A	-0.0790983934818249	-0.0299736019494758	0.0330611412430579	6.39733605007384	0.958725547299519	0.422162614089516	0.601013308656031
ENSMUSG00000031105	Slc25a14	20523	solute carrier family 25 (mitochondrial carrier, brain), member 14	-0.0457874703728468	-0.00623657590239005	-0.124886618253594	4.00254786413583	0.958680126418414	0.422183675508061	0.601013308656031
ENSMUSG00000004667	Polr2e	66420	polymerase (RNA) II (DNA directed) polypeptide E	-0.147215816066924	-0.142949966226876	-0.161291440325283	5.30274917612481	0.959398335766168	0.422475807362441	0.601367215591166
ENSMUSG00000045639	Zfp629	320683	zinc finger protein 629	0.0209078396375659	0.0248580447379298	0.0739266144863999	5.72990587459526	0.957961418401765	0.422517061736723	0.601367215591166
